,번호,학과명,대출일자,입학년도,서명,출판년도,저자,출판사,청구기호
6465,AJ1101273,경영학전공,20120328,2007,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
6466,AJ1101106,경영학전공,20110609,2007,맨큐의 핵심경제학,2007,"Mankiw, N. Gregory",교보문고,330 M278e4K김
6468,AJ1110159,e-비즈니스학전공,20140415,2014,맨큐의 핵심경제학,2001,"Mankiw, Gregory N",교보문고,330 M278e3K김
6472,AJ1102591,경영학전공,20140927,2009,슈퍼 괴짜경제학,2009,"Levitt, Steven D",웅진씽크빅,330 L666sK안
6482,AJ1110110,경영학전공,20141208,2014,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6484,AJ1108187,경영학전공,20131029,2011,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6485,AJ1107116,경영학전공,20130418,2012,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6491,AJ1104882,경영학전공,20110913,2010,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6492,AJ1100247,경영학전공,20120312,2005,괴짜경제학,2005,"Levitt, Steven D",웅진지식하우스,330 L666fK안
6495,AJ1105419,경영학전공,20141205,2010,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
6497,AJ1108747,금융공학전공,20130513,2013,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
6498,AJ1108684,금융공학전공,20130621,2013,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
6499,AJ1103807,경영학전공,20130415,2009,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
6500,AJ1102491,경영학전공,20121121,2009,경제학원론,2012,"Arnold, Roger A",박영사,330 A757p10K이
6518,AJ1101652,경영학전공,20120612,2008,세계정치론,2006,"Baylis, John",을유문화사,327.01 B358g3K하
6519,AJ1101662,경영학전공,20120414,2008,세계정치론,2006,"Baylis, John",을유문화사,327.01 B358g3K하
6529,AJ1105460,경영학전공,20140714,2010,유토피아,2006,"More, Thomas",돋을새김,321.07 M836uK권
6532,AJ1105190,e-비즈니스학전공,20140817,2010,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6534,AJ1101040,경영학전공,20121019,2007,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6541,AJ1101659,경영학전공,20111221,2008,닥치고 정치,2011,김어준,푸른숲,320.9519 김64닥
6549,AJ1105441,경영학전공,20110926,2010,군주론,1992,"Machiavelli, Niccolo",여명출판사,320.1 M149PK송
6553,AJ1106378,경영학전공,20110808,2011,군주론,2007,"Machiavelli, Niccolo",동서문화사,320.1 M149dk황
6555,AJ1110877,경영학전공,20140714,2014,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
6557,AJ1105098,경영학전공,20141104,2010,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
6562,AJ1105441,경영학전공,20111012,2010,통치론,2007,"Locke, John",까치글방,320.1 L814tK강
6563,AJ1100302,경영학전공,20131207,2006,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
6570,AJ1102045,e-비즈니스학전공,20130304,2008,군주론,2008,"Machiavelli, Niccolo",까치글방,320 M149pK강3
6586,AJ1108613,경영학전공,20130520,2013,Is It a Choice?,2006,"Marcus, Eric",박영률,306.766 M322i2K컴개
6592,AJ1102487,경영학전공,20130826,2009,인생학교,2013,"De Botton, Alain",쌤앤파커스,306.7 D278dK정
6601,AJ1105245,금융공학전공,20130402,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
6603,AJ1105022,금융공학전공,20110328,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
6604,AJ1106066,금융공학전공,20110328,2011,프로테스탄트 윤리와 자본주의 정신,2006,"Weber, Max",풀빛,306.6 W375pK김
6610,AJ1108744,금융공학전공,20130405,2013,프로테스탄티즘의 윤리와 자본주의 정신,2010,"Weber, Max",길,306.6 W375gK김
6616,AJ1102560,경영학전공,20130429,2009,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
6620,AJ1107056,경영학전공,20120404,2012,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
6621,AJ1107159,경영학전공,20120315,2010,노는 만큼 성공한다,2011,김정운,북이십일 21세기북스,306.48 김74노북
6633,AJ1104476,금융공학전공,20131122,2010,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6638,AJ1101544,경영학전공,20130624,2008,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6640,AJ1102297,e-비즈니스학전공,20130925,2008,(데이터는 알고 있다) 빅 데이터가 만드는 세상,2013,"Mayer-Schonberger, Viktor",북이십일 21세기북스,306.46 M468bK이
6642,AJ1108550,경영학전공,20131121,2013,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6643,AJ1102479,경영학전공,20130506,2009,(정재승 + 진중권) 크로스,2009,정재승,웅진씽크빅,306.4 정73크v.1
6652,AJ1110877,경영학전공,20140303,2014,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
6668,AJ1104434,경영학전공,20110428,2010,지식 e,2007,EBS 지식채널e,북하우스,306 E16지
6674,AJ1109961,금융공학전공,20140427,2014,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
6677,AJ1102487,경영학전공,20130826,2009,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
6678,AJ1101730,경영학전공,20130402,2008,불안,2012,"De Botton, Alain",은행나무,305.51 D278sK정은
6680,AJ1102218,경영학전공,20140621,2008,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
6681,AJ1106974,경영학전공,20140901,2012,불안,2007,"De Botton, Alain",이레,305.51 D278sK정
6698,AJ1108550,경영학전공,20130902,2013,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6700,AJ1101549,e-비즈니스학전공,20130327,2008,내가 알고 있는걸 당신도 알게 된다면,2012,"Pillemer, Karl A",토네이도미디어그룹,305.260973 P641tK박
6709,AJ1102178,경영학전공,20130724,2008,양육쇼크,2009,"Bronson, Po",물푸레,305.231 B869nK이
6743,AJ1107090,경영학전공,20140612,2010,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6744,AJ1102551,경영학전공,20131112,2009,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6747,AJ1101706,경영학전공,20130924,2008,총 균 쇠,2006,"Diamond, Jared M",문학사상사,303.4 D537gK김2
6766,AJ1102218,경영학전공,20140621,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6770,AJ1101662,경영학전공,20141113,2008,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6771,AJ1105098,경영학전공,20140715,2010,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6772,AJ1102551,경영학전공,20141110,2009,어떻게 원하는 것을 얻는가,2011,"Diamond, Stuart",8,302.3 D537gK김
6785,AJ1100018,경영학전공,20120322,2002,위키리크스,2011,"Rosenbach, Marcel",북이십일 21세기북스,302.231 R813sK박
6787,AJ1106440,경영학전공,20110429,2011,위키리크스,2011,"Domscheit-Berg, Daniel",한국물가정보,302.231 D673iK배
6788,AJ1104453,경영학전공,20141201,2010,미디어의 이해,2002,"McLuhan, Marshall",민음사,302.23 M478uK김
6807,AJ1100999,경영학전공,20141231,2007,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
6810,AJ1108194,경영학전공,20130708,2011,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
6811,AJ1108550,경영학전공,20130813,2013,눈치 보는 나 착각하는 너,2013,박진영,시공사,302 박78눈
6814,AJ1102551,경영학전공,20141110,2009,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6816,AJ1100862,경영학전공,20140921,2007,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6819,AJ1100106,e-비즈니스학전공,20121015,2004,피로사회,2012,"Han, Byung-Chul",문학과지성사,301.01 H233mK김
6827,AJ1104388,금융공학전공,20140401,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6828,AJ1102487,경영학전공,20130530,2009,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6829,AJ1105776,경영학전공,20131014,2011,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6832,AJ1102045,e-비즈니스학전공,20130305,2008,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6834,AJ1104528,경영학전공,20120926,2010,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6835,AJ1100442,경영학전공,20120531,2006,(이윤기의) 그리스 로마 신화,2000,이윤기,웅진닷컴,292.13 이66그
6842,AJ1104280,e-비즈니스학전공,20141001,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
6844,AJ1106528,경영학전공,20140923,2011,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
6857,AJ1104882,경영학전공,20111103,2010,Science and religion,2002,"Ferngren, Gary B",Johns Hopkins University Press,291.1754 F364s
6862,AJ1110167,금융공학전공,20150113,2014,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
6868,AJ1100453,e-비즈니스학전공,20111128,2006,만들어진 신,2007,"Dawkins, Richard",김영사,211.8 D271gK이
6874,AJ1104643,금융공학전공,20130605,2010,철학 도시를 디자인하다,2008,정재영,풀빛,190 정73철
6879,AJ1103017,e-비즈니스학전공,20120829,2009,명상록,1982,아우렐리우스,大一書館,188 아66명K안
6883,AJ1101108,경영학전공,20141117,2007,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
6886,AJ1103015,e-비즈니스학전공,20130908,2009,명상록,2010,"Aurelius Antoninus, Marcus",인디북,188 A927mK유
6907,AJ1108037,경영학전공,20130425,2012,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
6909,AJ1108409,경영학전공,20130312,2013,(플라톤의) 국가(正體),2008,Platon,서광사,184 P718pK박개증
6912,AJ1105137,e-비즈니스학전공,20141030,2010,논어,2005,궁기시정,이산,181.2183 궁18논K박
6914,AJ1106111,경영학전공,20120910,2011,논어,2005,궁기시정,이산,181.2183 궁18논K박
6916,AJ1110628,경영학전공,20141027,2014,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
6920,AJ1101914,경영학전공,20110428,2008,논어,2006,공자,성균관대학교 출판부,181.2183 공72논어 v.1
6924,AJ1105247,금융공학전공,20130827,2011,논어,2012,공자,안티쿠스,181.2183 공72논K한
6928,AJ1101032,경영학전공,20141022,2007,논어,2005,공자,지식산업사,181.2183 공72논K동개
6932,AJ1101108,경영학전공,20140408,2007,논어,2010,공자,신원문화사,181.2183 공72논K김신
6940,AJ1100027,e-비즈니스학전공,20130312,2002,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
6941,AJ1105938,e-비즈니스학전공,20120616,2011,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
6943,AJ1102689,경영학전공,20120906,2009,역사 속의 성리학,2010,"Bol, Peter Kees",예문서원,181.2 B687nK김
6963,AJ1105709,경영학전공,20141025,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
6976,AJ1106386,경영학전공,20121005,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
6977,AJ1105881,e-비즈니스학전공,20121010,2011,멈추면 비로소 보이는 것들,2012,혜민,쌤앤파커스,179.7 혜38멈
6981,AJ1103354,경영학전공,20150227,2009,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
6983,AJ1109902,e-비즈니스학전공,20140407,2014,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
6988,AJ1105881,e-비즈니스학전공,20140512,2011,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
6991,AJ1101914,경영학전공,20131113,2008,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
6998,AJ1104338,경영학전공,20130304,2010,돈으로 살 수 없는 것들,2012,"Sandel, Michael J",미래엔,174 S214wK안
7000,AJ1106063,금융공학전공,20140319,2011,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
7002,AJ1108191,경영학전공,20131122,2011,Justice,2011,"Sandel, Michael J",김영사,172.2 S214jK이김
7008,AJ1104095,경영학전공,20140428,2010,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
7018,AJ1108534,경영학전공,20130718,2013,정의란 무엇인가,2010,"Sandel, Michael J",김영사,172.2 S214jK이
7031,AJ1110877,경영학전공,20150223,2014,공리주의,2007,"Mill, John Stuart",책세상,171.5 M645uK서
7038,AJ1109942,e-비즈니스학전공,20140905,2014,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
7041,AJ1105441,경영학전공,20111012,2010,니코마코스 윤리학,2006,Aristotles,이제이북스,171 A717eK이
7058,AJ1101032,경영학전공,20140527,2007,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7064,AJ1101030,경영학전공,20140326,2007,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7065,AJ1108760,금융공학전공,20140513,2013,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7068,AJ1108192,경영학전공,20130701,2011,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7069,AJ1104233,경영학전공,20130903,2010,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7070,AJ1102833,경영학전공,20130416,2009,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7072,AJ1103328,e-비즈니스학전공,20120703,2009,리더를 위한 논리훈련,2010,송하석,사피엔스21,160 송92리2
7073,AJ1101271,경영학전공,20141013,2007,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
7075,AJ1108760,금융공학전공,20140415,2013,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
7080,AJ1102045,e-비즈니스학전공,20130506,2008,리더를 위한 논리 훈련,2007,송하석,사피엔스21,160 송92리
7086,AJ1104528,경영학전공,20120926,2010,산업 및 조직 심리학,2003,"Muchinsky, Paul M",시그마프레스,158.7 M942p7K유
7089,AJ1108423,경영학전공,20140812,2013,너 외롭구나,2011,김형태,위즈덤하우스,158.3 김94너개
7093,AJ1101659,경영학전공,20120304,2008,너 외롭구나,2011,김형태,위즈덤하우스,158.3 김94너개
7094,AJ1101305,경영학전공,20140613,2007,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
7098,AJ1103017,e-비즈니스학전공,20140710,2009,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
7099,AJ1106055,e-비즈니스학전공,20141201,2011,(강신주의) 다상담,2013,강신주,동녘,158.3 강58다
7108,AJ1108550,경영학전공,20130726,2013,나는 까칠하게 살기로 했다,2012,양창순,센추리원,158.2 양82나
7121,AJ1100999,경영학전공,20141231,2007,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
7124,AJ1108618,e-비즈니스학전공,20131112,2013,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
7127,AJ1102551,경영학전공,20120807,2009,몰입,2007,황농문,랜덤하우스코리아,158.1 황195몰
7128,AJ1110826,경영학전공,20140325,2014,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7129,AJ1110683,경영학전공,20140317,2014,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7130,AJ1111043,경영학전공,20140423,2012,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7132,AJ1100999,경영학전공,20141231,2007,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7133,AJ1106139,경영학전공,20140324,2011,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7134,AJ1110149,경영학전공,20140512,2014,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7135,AJ1110178,경영학전공,20140512,2014,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7137,AJ1101911,경영학전공,20121223,2008,(나를 바꾸는 심리학의 지혜) 프레임,2007,최인철,북이십일,158.1 최68프
7147,AJ1106055,e-비즈니스학전공,20110601,2011,20대 자기계발에 미쳐라,2008,이지성,맑은소리,158.1 이78이개
7150,AJ1104095,경영학전공,20140928,2010,꿈꾸는 다락방,2007,이지성,국일미디어,158.1 이78꿈
7170,AJ1105426,경영학전공,20140919,2010,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
7173,AJ1100302,경영학전공,20130609,2006,(현대생활의) 적응과 정신건강,2004,이민규,교육과학사,158.1 이38적2
7182,AJ1101305,경영학전공,20110330,2007,(현대생활의) 적응과 정신건강,2001,이민규,교육과학사,158.1 이38적
7184,AJ1101305,경영학전공,20140326,2007,(나를 사랑하게 하는) 자존감,2009,이무석,비전과리더십,158.1 이36자
7187,AJ1105298,경영학전공,20131014,2011,(나를 사랑하게 하는) 자존감,2009,이무석,비전과리더십,158.1 이36자
7188,AJ1102554,경영학전공,20140916,2009,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
7189,AJ1108037,경영학전공,20131120,2012,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
7190,AJ1108548,경영학전공,20131231,2013,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
7194,AJ1102551,경영학전공,20120725,2009,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
7195,AJ1102415,경영학전공,20110718,2008,버킷리스트,2011,강창균,한국경제신문 한경BP,158.1 강82버
7206,AJ1102507,경영학전공,20121217,2009,습관의 힘,2012,"Duhigg, Charles",웅진씽크빅,158.1 D871pK강
7216,AJ1105881,e-비즈니스학전공,20130406,2011,카네기 인간관계론,2007,"Carnegie, Dale",씨앗을뿌리는사람,158.1 C289hK최
7227,AJ1105059,경영학전공,20130304,2011,지금 외롭다면 잘 되고 있는 것이다,2011,한상복,위즈덤하우스,158 한52지
7232,AJ1107556,경영학전공,20141119,2012,화성에서 온 남자 금성에서 온 여자,1997,"Gray, John",친구미디어,156 G778mK김개
7249,AJ1102215,경영학전공,20121107,2008,화성에서 온 남자 금성에서 온 여자,1994,"Gray, John",친구,156 G778mK김
7261,AJ1102560,경영학전공,20130305,2009,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
7263,AJ1105558,경영학전공,20120529,2010,남자의 물건,2012,김정운,북이십일 21세기북스,155.632 김74남
7279,AJ1104095,경영학전공,20140313,2010,콰이어트,2012,"Cain, Susan",알에이치코리아,155.232 C135qK김
7291,AJ1103351,경영학전공,20140516,2009,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
7292,AJ1110877,경영학전공,20141013,2014,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
7295,AJ1102601,경영학전공,20110814,2009,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
7296,AJ1106443,경영학전공,20110526,2011,생각의 탄생,2007,"Root-Bernstein, Robert",에코의서재,153.9 R783sK박
7300,AJ1100609,경영학전공,20130806,2006,설득 심리학,2012,재등용,스카이,153.852 재27설K안
7301,AJ1108675,e-비즈니스학전공,20130619,2013,설득 심리학,2012,재등용,스카이,153.852 재27설K안
7305,AJ1100256,경영학전공,20140905,2005,설득의 심리학,1996,"Cialdini, R. B",21세기북스,153.852 C436iK이
7325,AJ1104456,경영학전공,20130628,2010,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
7330,AJ1105881,e-비즈니스학전공,20130304,2011,설득의 심리학,2005,"Cialdini, R. B",21세기북스,153.852 C436i4K이
7337,AJ1104341,경영학전공,20141113,2010,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
7344,AJ1104456,경영학전공,20110908,2010,FBI 행동의 심리학,2010,"Navarro, Joe",웅진씽크빅,153.69 N322wK박
7372,AJ1105989,경영학전공,20130103,2011,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
7375,AJ1100444,경영학전공,20120312,2006,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
7376,AJ1102144,경영학전공,20120219,2008,생각 버리기 연습,2010,소지룡지개,북이십일 21세기북스,153.2 소78고K유 v.1
7381,AJ1105634,경영학전공,20131104,2010,인지심리학,2005,"Sternberg, Robert J",박학사,153 S839c3K김
7393,AJ1110826,경영학전공,20141124,2014,(사랑과 연애의 달인) 호모 에로스,2008,고미숙,그린비,152.41 고38호
7398,AJ1102351,경영학전공,20140508,2008,사랑의 기술,2000,"Fromm, Erich",문예,152.4 F932aK황4
7402,AJ1102547,경영학전공,20110920,2009,사랑의 기술,1993,"Fromm, Erich",청목,152.4 F932aK설중
7406,AJ1108684,금융공학전공,20140625,2013,사랑의 기술,1989,"Fromm, Erich",瑞音出版社,152.4 F932AK김
7411,AJ1104979,경영학전공,20131126,2011,감각과 지각,2004,"Goldstein, E. Bruce",시그마프레스,152.1 G624s4K정
7420,AJ1105989,경영학전공,20120614,2011,스키너의 심리상자 열기,2005,"Slater, Lauren",에코의서재,150.72 S631oK조
7441,AJ1109900,e-비즈니스학전공,20140326,2014,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
7446,AJ1102100,경영학전공,20140304,2008,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
7449,AJ1102518,경영학전공,20130408,2009,(마이어스의) 심리학개론,2008,"Myers, David G",시그마프레스,150 M996p8K신시
7462,AJ1100862,경영학전공,20141019,2007,죽음이란 무엇인가,2012,"Kagan, Shelly",웅진씽크빅,128.5 K11dK박
7464,AJ1107315,경영학전공,20130917,2012,죽음이란 무엇인가,2012,"Kagan, Shelly",웅진씽크빅,128.5 K11dK박
7467,AJ1106527,경영학전공,20140311,2011,철학 콘서트,2009,황광우,웅진씽크빅,109.2 황15철v.2
7468,AJ1105776,경영학전공,20120803,2011,철학 콘서트,2009,황광우,웅진씽크빅,109.2 황15철v.2
7469,AJ1105781,경영학전공,20140317,2011,철학 콘서트,2006,황광우,웅진지식하우스,109.2 황15철v.1
7476,AJ1103017,e-비즈니스학전공,20140717,2009,철학이 필요한 시간,2011,강신주,사계절,102 강58철강
7481,AJ1105441,경영학전공,20111024,2010,논어,2003,공자,책세상,080 책548고v.29
7483,AJ1110877,경영학전공,20150223,2014,공산당선언,2002,"Marx, Karl",책세상,080 책548고v.21
7506,AJ1104528,경영학전공,20141229,2010,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
7508,AJ1106527,경영학전공,20140704,2011,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
7509,AJ1108192,경영학전공,20130816,2011,책은 도끼다,2011,박웅현,북하우스,028.1 박66책
7548,AJ1104545,e-비즈니스학전공,20131113,2010,빅데이터의 충격,2013,성전진금,한빛미디어,005.74 성74빅K김
7790,AJ1105160,경영학전공,20140811,2010,(누구나 쉽게 즐기는) C언어 콘서트,2010,천인국,생능,005.133 천68c생
7813,AJ1101397,e-비즈니스학전공,20120829,2007,윤성우의 열혈 C＋＋ 프로그래밍,2010,윤성우,오렌지미디어,005.133 윤54윤개
7827,AJ1103921,e-비즈니스학전공,20130906,2010,(윤성우의) 열혈 C 프로그래밍,2010,윤성우,오렌지미디어,005.133 윤54열개
7851,AJ1107090,경영학전공,20140702,2010,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7861,AJ1105776,경영학전공,20120615,2011,(熱血講義) C 프로그래밍,2007,윤성우,프리렉,005.133 윤54c프
7902,AJ1103019,e-비즈니스학전공,20150204,2009,Java의 정석,2009,남궁성,도우,005.133 남16j2
8015,AJ1105416,경영학전공,20140515,2010,(프로그래밍 대회에서 배우는) 알고리즘 문제 해결 전략,2012,구종만,인사이트,005.1 구75알
8062,AJ1102522,경영학전공,20120924,2009,Data and computer communications,2007,"Stallings, William",Pearson/Prentice Hall,004.6 S782d8
8065,AJ1108185,경영학전공,20130424,2011,데이터통신 및 컴퓨터통신,2004,"Stallings, William",사이텍미디어,004.6 S782d7K김
8146,AJ1103024,e-비즈니스학전공,20120314,2009,IT 천재들,2011,이재구,미래의창,004.092 이73i
8169,AJ1104455,경영학전공,20140723,2010,(2013 시나공) 컴퓨터활용능력,2012,길벗R&D,길벗,004.076 길44컴길벗
8171,AJ1101398,e-비즈니스학전공,20140106,2007,(2013 시나공) 컴퓨터활용능력,2012,길벗R&D,길벗,004.076 길44컴길벗
8201,AJ1108187,경영학전공,20140128,2011,Arena를 이용한 시뮬레이션 3E,2005,"Kelton, W. David",교보문고,003.35369 K29s3K문
8203,AJ1105845,경영학전공,20130913,2011,Arena를 이용한 시뮬레이션 3E,2005,"Kelton, W. David",교보문고,003.35369 K29s3K문
8207,AJ1107056,경영학전공,20141112,2012,Arena를 이용한 시뮬레이션,2007,"Kelton, W. David",한국맥그로힐,003.3536 K29s4K문
8234,AJ1110110,경영학전공,20140429,2014,지금 시작하는 인문학,2012,주현성,더좋은책,001.3 주94지
8238,AJ1105881,e-비즈니스학전공,20130513,2011,지금 시작하는 인문학,2012,주현성,더좋은책,001.3 주94지
8248,AJ1105059,경영학전공,20130315,2011,열린 인문학 강의,2012,"Neilson, William Allan, 1869-1946",유유,001.3 열298윌
